order_id,customer_id,order_date,status,payment_method,shipping_address,shipping_city,shipping_state,shipping_zip,shipping_country,total_amount
2468,415,2024-08-13,Processing,Credit Card,767 Kristina Estates Suite 360,Turnerland,AL,60012,USA,5526.9
2469,463,2024-06-10,Completed,Credit Card,29461 Angela Forks Apt. 370,West Crystalstad,NH,46302,USA,6279.01
2470,187,2024-10-24,Completed,Credit Card,35540 Stanton Roads Apt. 715,Collinsstad,CT,33718,USA,7607.379999999999
2471,62,2024-12-12,Processing,Credit Card,7925 Steven Springs,Robertstown,CT,28824,USA,23206.93
2472,434,2023-08-16,Completed,Credit Card,70214 Hector Ridge Suite 504,Moodyview,MD,06715,USA,2090.27
2473,316,2023-09-03,Returned,PayPal,477 Rodriguez Ridges,Laurenland,OK,93130,USA,15719.689999999999
2474,308,2024-11-26,Completed,Credit Card,958 Karen Court,Garrettport,RI,25946,USA,328.13
2475,755,2024-09-03,Completed,PayPal,43630 Tina Branch,West Sharon,TN,22867,USA,36.63
2476,110,2024-05-20,Completed,Debit,259 White Grove Apt. 368,North Christopherview,GA,62237,USA,2363.35
2477,723,2024-08-26,Completed,Credit Card,80204 Ford Curve,West Caroline,WI,20889,USA,972.9200000000001
2478,262,2024-11-29,Completed,Credit Card,1360 George Isle,Scottmouth,MH,96479,USA,4223.94
2479,5,2023-09-04,Completed,Debit,4321 Sierra Inlet,Blankenshipborough,AK,42007,USA,2616.49
2480,778,2024-12-24,Completed,Credit Card,283 Erika Wall Suite 482,Nicoleshire,SC,17290,USA,10392.52
2481,928,2024-11-11,Completed,Debit,4523 Michael Prairie,Briannafort,MI,55926,USA,4383.22
2482,814,2024-05-04,Processing,PayPal,1226 Steven Rest Apt. 559,Port Julia,PA,84434,USA,7436.44
2483,624,2024-11-02,Completed,PayPal,8446 Courtney Vista,East Laurenbury,ME,42167,USA,4546.08
2484,376,2024-04-11,Completed,Credit Card,843 Rhonda Bridge,Dawnville,MA,07397,USA,952.46
2485,868,2024-05-15,Cancelled,Credit Card,32396 Brown Lock,Patriciaview,CT,92529,USA,15898.560000000001
2486,648,2024-04-26,Completed,Credit Card,67686 Thomas Track,Lauraton,MP,07731,USA,4445.889999999999
2487,72,2024-05-26,Completed,Credit Card,61855 Jason Fork,East Derrickport,SC,05424,USA,9597.009999999998
2488,284,2024-09-30,Processing,Credit Card,022 James Corner,North Stephenfort,MS,04286,USA,9271.369999999999
2489,599,2024-04-14,Completed,Credit Card,30726 Ellis Park,East Dakotahaven,AZ,53625,USA,750.8
2490,827,2024-09-01,Completed,Credit Card,59746 Lewis Ferry,West Brendan,VT,30558,USA,5982.08
2491,661,2024-12-27,Processing,PayPal,39267 Brian Dale Apt. 400,Ashleyville,MH,05565,USA,8348.86
2492,919,2024-07-13,Completed,Debit,222 Laura Rue,New Melissa,NY,42302,USA,4093.99
2493,89,2024-09-07,Completed,Debit,5116 Shelley Green Apt. 675,Trevorville,FM,75069,USA,3181.8100000000004
2494,723,2024-07-17,Completed,PayPal,80204 Ford Curve,West Caroline,WI,20889,USA,4269.46
2495,637,2023-07-04,Completed,PayPal,419 Molina Meadows Suite 825,Lake Jenniferville,MO,55009,USA,7350.5
2496,952,2023-11-16,Completed,Credit Card,79664 Mary Springs Suite 872,Tranmouth,GU,30878,USA,1466.24
2497,376,2024-06-29,Returned,Credit Card,5023 Becker Views Apt. 138,Lake Julie,AS,40080,USA,4807.72
2498,131,2024-12-27,Completed,Credit Card,2893 Christian Vista Apt. 538,Michaelside,GA,53193,USA,3756.7
2499,351,2024-12-06,Completed,Credit Card,550 Ronald Shores Suite 414,Martinezbury,DE,39490,USA,3095.31
2500,664,2024-10-23,Processing,Credit Card,4481 Ford Mills Suite 922,Lake Scottmouth,MN,25011,USA,10003.75
2501,959,2024-10-21,Completed,Debit,527 Kayla Estate Apt. 912,South Gracehaven,MI,53695,USA,689.86
2502,470,2024-08-14,Cancelled,Credit Card,927 Lambert Loop Apt. 153,Ramseychester,OR,55754,USA,4329.06
2503,616,2024-09-27,Completed,Credit Card,071 Barnes Bypass,Kimborough,DE,37441,USA,5292.639999999999
2504,907,2024-05-17,Processing,Credit Card,57386 Kimberly Shore,Singletonton,ND,65818,USA,3886.37
2505,101,2024-08-16,Processing,PayPal,5105 Connie Square,Austinfurt,ME,06845,USA,6830.46
2506,51,2024-12-24,Completed,Credit Card,7126 April Burgs Suite 855,Bradleyshire,VT,62635,USA,251.32
2507,905,2024-04-13,Completed,Credit Card,57871 Ferguson Highway,Hillchester,FL,65696,USA,4887.55
2508,981,2024-08-04,Completed,Credit Card,34139 Michelle Greens Apt. 746,North Heather,ID,51918,USA,5264.74
2509,429,2023-09-26,Completed,Credit Card,2104 Kyle Points,East Lori,KS,22093,USA,568.24
2510,469,2024-03-06,Returned,Credit Card,9860 Allen Station,Christopherchester,IL,52264,USA,11532.2
2511,505,2023-11-09,Completed,Debit,45435 Zachary Wall,Richardfort,IN,48051,USA,10297.28
2512,566,2024-10-01,Completed,Credit Card,291 Connie Isle,Pierceberg,UT,80324,USA,8887.36
2513,659,2024-11-09,Completed,Credit Card,137 Coleman Valley,East Alexander,MA,05591,USA,2328.46
2514,429,2024-06-05,Completed,Debit,2104 Kyle Points,East Lori,KS,22093,USA,2913.13
2515,622,2024-06-16,Completed,PayPal,47039 Amanda Ville Suite 494,South Amber,SD,72289,USA,15427.43
2516,189,2023-12-31,Completed,Debit,36355 Ellis Ports Apt. 244,South Thomasshire,NE,45628,USA,8447.279999999999
2517,676,2024-11-02,Completed,PayPal,152 Gerald Greens,West Raymondmouth,HI,70294,USA,5307.98
2518,180,2024-10-01,Completed,Credit Card,424 Adams Meadows Suite 380,New Nathanberg,MO,92897,USA,1756.9099999999999
2519,443,2024-10-30,Completed,Credit Card,8224 Thomas Turnpike Suite 187,New Adam,ND,77974,USA,10437.84
2520,84,2023-04-26,Completed,Credit Card,406 Gray Lane Suite 705,East Jenniferland,ME,26456,USA,5228.09
2521,866,2024-11-27,Completed,Credit Card,887 White Road Suite 656,Michelleview,RI,13448,USA,3545.11
2522,555,2024-12-05,Completed,PayPal,7070 Stephens Canyon,New Maryfort,TX,28712,USA,1866.3000000000002
2523,695,2024-07-06,Completed,Credit Card,8051 Hamilton Bridge Apt. 740,Port Regina,MN,88929,USA,5240.27
2524,266,2024-12-20,Completed,Credit Card,634 Lopez Forest Apt. 807,Kimberlyborough,MD,60253,USA,7484.42
2525,213,2024-10-08,Completed,Credit Card,6061 Smith Plaza,Davisside,AK,32775,USA,5348.67
2526,57,2024-09-02,Completed,Credit Card,80770 Peterson Courts,Jordantown,SD,21358,USA,2493.11
2527,90,2024-07-27,Completed,Credit Card,6265 Salazar Villages Apt. 513,Port Angelaville,PR,11457,USA,3626.83
2528,569,2024-04-28,Completed,Credit Card,8002 Jeffery Field Apt. 749,Lake Jenniferville,PA,35061,USA,1618.17
2529,237,2024-09-07,Completed,Credit Card,460 Teresa Divide Apt. 471,Sanchezton,ME,33584,USA,6576.41
2530,486,2023-05-02,Cancelled,Debit,8372 Brent Trail Apt. 822,Thomasport,NV,88826,USA,9695.02
2531,821,2023-09-01,Completed,Credit Card,55091 Martin Corner,North Ginabury,NC,45573,USA,301.53
2532,352,2024-06-18,Processing,PayPal,08041 Marquez Loaf,Lake Sarahfurt,GU,71842,USA,2355.01
2533,165,2024-03-21,Cancelled,Debit,5032 Weaver Lane Suite 041,North Matthew,PW,22137,USA,7834.12
2534,316,2023-02-21,Completed,PayPal,477 Rodriguez Ridges,Laurenland,OK,93130,USA,1183.58
2535,713,2024-12-08,Completed,PayPal,6173 Mcdowell Avenue Apt. 088,South Jenniferfurt,CA,88001,USA,3319.7200000000003
2536,723,2024-04-25,Completed,Credit Card,80204 Ford Curve,West Caroline,WI,20889,USA,3339.92
2537,948,2024-12-28,Completed,Credit Card,72260 Martinez Crossroad Apt. 543,North Jamie,UT,99490,USA,8241.630000000001
2538,477,2024-04-23,Completed,Credit Card,605 Freeman River Apt. 752,New Bradleyfort,WY,99407,USA,6446.6900000000005
2539,801,2024-09-16,Completed,Credit Card,72779 Gibson Knoll Suite 942,New Emilyfort,MH,36148,USA,7716.18
2540,781,2024-11-21,Completed,Debit,5315 Davis Plaza Apt. 946,Annaborough,MH,01626,USA,258.96000000000004
2541,26,2023-11-11,Completed,Credit Card,379 Cathy Shoal,South Benjamin,NC,41439,USA,4145.66
2542,985,2024-12-16,Completed,Credit Card,31263 Taylor Rapids,Gonzalesberg,ME,29381,USA,936.92
2543,949,2024-12-08,Completed,Credit Card,753 Torres Locks,Wilsonville,PA,69340,USA,3487.93
2544,691,2023-10-31,Completed,PayPal,17494 Paul Green,South Bobbychester,GA,71508,USA,301.81
2545,777,2024-03-29,Completed,Credit Card,61917 Middleton Parkways Apt. 804,Michaelfurt,OK,02753,USA,5037.72
2546,235,2024-12-15,Completed,PayPal,57009 Becker Shores Suite 800,East Erica,MA,19439,USA,758.02
2547,400,2024-09-07,Completed,PayPal,459 Matthew Gateway Suite 935,South David,NH,32989,USA,2566.65
2548,21,2024-08-03,Completed,Credit Card,4759 Russell Viaduct Apt. 034,New Josephfort,OH,73923,USA,16028.970000000001
2549,802,2024-06-03,Processing,PayPal,96480 Terri Islands,South Amanda,AK,85495,USA,8367.06
2550,582,2024-07-16,Completed,Debit,682 Jackson Mountain,Bethport,LA,52692,USA,4314.37
2551,422,2023-05-05,Completed,Credit Card,58443 Hubbard Brook Suite 100,Mathewmouth,VA,68086,USA,8823.16
2552,676,2024-12-11,Completed,PayPal,152 Gerald Greens,West Raymondmouth,HI,70294,USA,15087.49
2553,806,2024-12-01,Completed,PayPal,60343 Robert Ports,Rileymouth,TN,26779,USA,8832.88
2554,390,2024-06-17,Completed,Credit Card,808 Thompson Valley Apt. 667,Lake Sierratown,MO,34763,USA,2235.82
2555,231,2024-12-17,Completed,Credit Card,322 David Rapids Suite 965,Ramosview,OK,61120,USA,10523.52
2556,691,2024-05-29,Completed,PayPal,80410 Jackson Ridges,Lisachester,OR,53098,USA,15602.97
2557,1,2024-12-16,Processing,Debit,466 Chelsea Gardens,East Billbury,VT,67829,USA,3827.64
2558,702,2024-11-27,Completed,Credit Card,022 Bennett Ways Apt. 467,East Amy,PA,00624,USA,4706.8
2559,627,2024-05-09,Completed,Credit Card,873 Elizabeth Road,Chloeside,RI,57913,USA,1803.86
2560,571,2023-09-02,Processing,Credit Card,1547 Fuller Grove Suite 629,Thompsonbury,DE,61564,USA,488.20000000000005
2561,191,2023-10-10,Completed,Credit Card,3985 Jill Lakes,Robinsonton,DE,56537,USA,4791.74
2562,776,2024-10-18,Completed,Credit Card,94724 Benson Forge,Patrickville,MS,21702,USA,3473.95
2563,298,2024-10-13,Completed,Credit Card,2247 Jennifer Wall,Webertown,LA,88310,USA,1331.31
2564,197,2023-07-25,Returned,Credit Card,583 Kayla Viaduct,New Richard,UT,53597,USA,2369.6
2565,514,2024-11-20,Completed,Credit Card,94456 Stacey Viaduct Apt. 293,Scotthaven,MA,07336,USA,6448.58
2566,536,2024-03-05,Completed,Credit Card,03422 Brian Walk,Nicolechester,KY,21413,USA,5011.9
2567,344,2023-12-15,Completed,Credit Card,94907 Smith Point Apt. 545,North Ashleytown,TX,43860,USA,5859.429999999999
2568,755,2024-02-18,Completed,PayPal,43630 Tina Branch,West Sharon,TN,22867,USA,3607.0200000000004
2569,487,2024-09-09,Processing,Credit Card,84982 Janice Summit Suite 804,West Andrea,MO,69620,USA,8523.09
2570,568,2023-02-24,Processing,Credit Card,8729 Olsen Mills,Melissamouth,CA,79943,USA,1123.6799999999998
2571,592,2024-08-21,Completed,PayPal,04547 James Forges Apt. 898,New Marieton,FL,44837,USA,605.88
2572,294,2024-03-04,Processing,PayPal,20051 Steven Knoll,Patriciahaven,LA,10343,USA,1296.1
2573,820,2024-07-26,Completed,Credit Card,89280 Whitaker Forks,North Autumn,WY,36965,USA,2467.67
2574,605,2024-12-12,Processing,Debit,609 Russell Lodge,Port Michelletown,ID,42125,USA,4044.27
2575,5,2023-10-17,Completed,Credit Card,4321 Sierra Inlet,Blankenshipborough,AK,42007,USA,2372.9700000000003
2576,613,2023-10-13,Processing,PayPal,9143 Perez Crossing,Wilsonland,VT,70126,USA,7296.209999999999
2577,336,2024-11-13,Completed,Credit Card,5454 Jillian Shores Apt. 333,Martinezside,GA,02433,USA,4389.9
2578,676,2024-12-28,Completed,Credit Card,152 Gerald Greens,West Raymondmouth,HI,70294,USA,92.45
2579,583,2024-12-12,Completed,Credit Card,5033 Jonathan Field Apt. 300,Lake Sarahstad,CO,94458,USA,211.9
2580,737,2024-06-26,Completed,Credit Card,387 Hernandez Shoals Suite 947,West Tina,PW,92336,USA,1775.21
2581,709,2023-12-14,Completed,Credit Card,574 Elizabeth Alley Suite 322,South Timothy,NC,21889,USA,9000.94
2582,229,2024-12-16,Completed,Debit,3263 Clark Viaduct Apt. 141,Guerraberg,WA,02137,USA,6349.330000000001
2583,473,2024-12-03,Completed,PayPal,31879 Danielle Rapid,New Jenniferfurt,AR,63908,USA,2592.64
2584,584,2023-08-19,Completed,Credit Card,184 Alexander Garden Suite 582,Lake Alexandratown,DE,35356,USA,3035.2200000000003
2585,124,2024-08-05,Completed,Debit,823 Johnston Trace Apt. 772,Port Jay,CT,28555,USA,12534.37
2586,155,2023-11-08,Completed,Credit Card,08437 Debra Place,North Paulatown,DE,24354,USA,10967.61
2587,194,2024-07-07,Completed,PayPal,9569 Wilson Bypass Apt. 648,South Williamfurt,FL,92992,USA,6226.95
2588,432,2024-11-14,Completed,Debit,3726 Johnson Knolls,Robertsonfort,ID,74818,USA,10447.95
2589,50,2024-08-08,Completed,Credit Card,934 Brewer Camp,Leroyview,GU,46335,USA,526.3199999999999
2590,616,2024-08-31,Completed,Credit Card,9881 Dylan Port Suite 916,Nancystad,VA,08660,USA,4040.55
2591,571,2023-11-26,Completed,Debit,88345 Kelly Row,Matthewbury,WV,42707,USA,775.56
2592,934,2024-09-03,Completed,Debit,96131 Garner Greens,Christianside,MA,19240,USA,1364.85
2593,183,2024-03-30,Completed,Credit Card,54409 Dylan Streets,Lake Brooke,VI,60391,USA,7112.84
2594,854,2024-11-26,Completed,Credit Card,067 Luna Square Apt. 901,Luceroland,MP,66896,USA,1818.1
2595,664,2024-10-17,Completed,Debit,4481 Ford Mills Suite 922,Lake Scottmouth,MN,25011,USA,3706.08
2596,46,2024-08-23,Completed,Debit,77321 Petersen Circle Apt. 061,North Eric,CT,69293,USA,11856.4
2597,363,2024-09-18,Completed,Debit,6656 Ruiz Cliffs,Bakerland,MN,47589,USA,5978.72
2598,760,2024-02-26,Completed,Credit Card,9438 Christopher Land Apt. 946,East Andrew,ID,69886,USA,6987.280000000001
2599,731,2024-12-26,Completed,Credit Card,4084 Miles Circle,Deborahbury,NH,27237,USA,8523.490000000002
2600,131,2024-12-24,Cancelled,PayPal,2893 Christian Vista Apt. 538,Michaelside,GA,53193,USA,751.0999999999999
2601,672,2024-02-21,Completed,PayPal,33862 Victoria Isle Apt. 794,East Carlaview,NJ,12440,USA,6628.91
2602,430,2024-09-21,Completed,Credit Card,47457 Yu Dale Suite 637,Washingtonshire,GU,08629,USA,4680.6
2603,691,2024-02-25,Completed,PayPal,4262 Brittany Groves,Robertochester,AK,32020,USA,6354.27
2604,295,2024-10-14,Returned,PayPal,8960 Murray Light,Brockton,MO,30571,USA,6504.009999999999
2605,396,2023-12-15,Completed,Credit Card,325 Joshua Forges,Lake Robin,IA,19345,USA,5239.25
2606,232,2024-11-17,Completed,PayPal,190 Bowers Forks Apt. 710,Port Dawnton,MT,96092,USA,5439.34
2607,136,2023-11-12,Completed,Credit Card,28438 Alexander Pines Suite 007,Jenniferfurt,ME,01395,USA,1810.37
2608,318,2024-11-08,Completed,Credit Card,844 Carter Camp Suite 686,South David,NE,87672,USA,2241.3
2609,572,2024-09-30,Completed,Credit Card,868 Emily Parkways,Michelleport,MD,83362,USA,5333.91
2610,643,2024-11-21,Completed,PayPal,388 Megan Cape Apt. 181,East Christian,MA,59089,USA,1706.16
2611,722,2024-11-02,Completed,Credit Card,92017 Jenkins Fields,Lake Cassandra,KY,77628,USA,7741.54
2612,835,2023-08-13,Completed,PayPal,1701 Ward Mall,Combsstad,WY,30946,USA,6779.17
2613,798,2023-07-28,Completed,Credit Card,1379 Martin Parkways,Cliffordborough,UT,61579,USA,12403.26
2614,721,2024-09-11,Completed,Credit Card,1532 Ryan Plain Apt. 311,Emilyburgh,TX,44060,USA,2153.04
2615,903,2024-12-01,Completed,Debit,5728 Paul Grove,Buckleyland,NV,23919,USA,6521.98
2616,82,2024-07-20,Processing,Debit,0228 Lee Place,New Russell,ME,90874,USA,9555.66
2617,429,2024-08-08,Completed,Credit Card,2104 Kyle Points,East Lori,KS,22093,USA,3517.38
2618,183,2024-11-08,Completed,PayPal,54409 Dylan Streets,Lake Brooke,VI,60391,USA,494.54
2619,46,2024-12-02,Completed,Debit,77321 Petersen Circle Apt. 061,North Eric,CT,69293,USA,5958.9800000000005
2620,891,2024-11-15,Completed,Credit Card,5801 Mary Knolls Suite 360,Mikestad,FM,34475,USA,4859.43
2621,187,2024-04-25,Completed,Credit Card,5514 Baker Skyway,North Anthonyshire,LA,35223,USA,1896.28
2622,664,2024-09-17,Completed,PayPal,4481 Ford Mills Suite 922,Lake Scottmouth,MN,25011,USA,7793.92
2623,556,2023-09-09,Completed,Credit Card,58320 Eric Expressway,East Vanessaview,GU,41746,USA,1315.49
2624,731,2024-12-29,Completed,PayPal,754 Brenda Shore,Hernandezside,PW,67586,USA,13701.08
2625,82,2024-11-15,Returned,Credit Card,478 Wright Ports Suite 962,Rachelstad,AS,50509,USA,18946.46
2626,8,2023-10-03,Completed,Credit Card,447 King Turnpike,South Chelseamouth,VI,53920,USA,8738.9
2627,124,2024-12-15,Completed,Credit Card,823 Johnston Trace Apt. 772,Port Jay,CT,28555,USA,10411.43
2628,635,2024-07-22,Cancelled,Credit Card,5253 John Passage,South Christina,ME,62198,USA,5387.91
2629,654,2024-03-20,Completed,PayPal,478 Robinson Keys Suite 526,South Albertview,KS,93260,USA,5541.18
2630,191,2024-08-16,Completed,PayPal,66722 Michelle Tunnel,Lake Randymouth,IL,46654,USA,11767.119999999999
2631,933,2024-06-29,Completed,Credit Card,437 Hood Ville Suite 500,Rachelburgh,CA,63251,USA,4503.6900000000005
2632,527,2024-07-12,Completed,PayPal,85715 Grace Stravenue Apt. 085,South Matthew,TX,45135,USA,4241.9
2633,300,2024-03-26,Processing,PayPal,92415 Janet Locks Suite 177,West Kellyfort,WA,17352,USA,2122.29
2634,310,2024-05-05,Completed,Credit Card,13210 Richardson Land Suite 605,Port Terri,OR,43289,USA,2193.39
2635,197,2023-08-20,Completed,Credit Card,583 Kayla Viaduct,New Richard,UT,53597,USA,5414.32
2636,379,2024-11-02,Completed,Credit Card,696 Christy Rapid,Christophertown,SD,66757,USA,1726.42
2637,45,2024-09-14,Completed,Credit Card,728 Arellano Way Apt. 836,Port James,LA,79765,USA,5101.18
2638,159,2024-11-24,Completed,Debit,7142 Sullivan Ferry Apt. 376,North Jenniferland,RI,77942,USA,6819.11
2639,699,2024-11-07,Completed,Debit,7489 Love Village,Burnsberg,NJ,11776,USA,996.86
2640,379,2024-11-17,Completed,PayPal,8187 Beltran Prairie,New Samantha,NE,60933,USA,870.1700000000001
2641,429,2024-10-03,Completed,Credit Card,2104 Kyle Points,East Lori,KS,22093,USA,3654.9700000000003
2642,131,2023-12-13,Completed,PayPal,90587 Berry Alley Suite 058,West Anthony,OR,22812,USA,6541.25
2643,798,2024-03-07,Completed,Credit Card,1379 Martin Parkways,Cliffordborough,UT,61579,USA,884.48
2644,289,2024-09-12,Completed,PayPal,42448 Brandon Inlet,East Crystalbury,PA,60523,USA,7361.53
2645,903,2024-06-22,Completed,Credit Card,5728 Paul Grove,Buckleyland,NV,23919,USA,5187.58
2646,903,2024-10-21,Completed,Credit Card,5239 Harmon Ferry,North Sheryl,ME,40534,USA,7324.889999999999
2647,259,2024-10-17,Processing,Credit Card,540 Gina Fort Suite 137,Port Sarahland,NE,04674,USA,7237.820000000001
2648,477,2024-08-14,Completed,Credit Card,605 Freeman River Apt. 752,New Bradleyfort,WY,99407,USA,5618.92
2649,373,2024-05-01,Completed,Credit Card,7248 Tammy Glen Suite 141,Port Cody,MH,60346,USA,9110.69
2650,832,2024-04-24,Completed,PayPal,37914 Tyler Key Suite 610,Nicholasmouth,AS,26192,USA,7843.82
2651,136,2024-07-25,Processing,Credit Card,28438 Alexander Pines Suite 007,Jenniferfurt,ME,01395,USA,1773.83
2652,500,2024-12-11,Cancelled,Credit Card,091 Jenna Rapids Apt. 394,Perryport,MS,15578,USA,3111.85
2653,363,2024-11-20,Completed,Credit Card,900 Lyons Alley Apt. 597,Patriciatown,PR,81842,USA,97.06
2654,189,2024-09-13,Completed,PayPal,36355 Ellis Ports Apt. 244,South Thomasshire,NE,45628,USA,283.12
2655,824,2024-09-27,Cancelled,PayPal,635 Young Bypass,Allisonview,NH,47533,USA,973.78
2656,310,2024-09-25,Completed,PayPal,4348 Lee Gateway Suite 582,New Timothyberg,MI,97350,USA,6671.650000000001
2657,958,2024-08-15,Completed,Credit Card,989 Kelley Harbors,New Danielle,LA,09473,USA,2457.4900000000002
2658,265,2024-12-06,Processing,Credit Card,6217 Jeffrey Spur,East Elizabeth,GU,72398,USA,8420.72
2659,295,2024-09-26,Completed,Credit Card,8960 Murray Light,Brockton,MO,30571,USA,8325.0
2660,158,2024-08-08,Completed,Debit,74018 Sanchez Turnpike Apt. 401,Aarontown,KY,72599,USA,244.95
2661,600,2023-06-10,Completed,PayPal,61450 Bradley Locks,West Aaron,GU,31183,USA,2140.87
2662,855,2024-12-06,Completed,Credit Card,3988 James Trail Suite 926,Port Kristina,MN,98053,USA,7174.89
2663,62,2024-12-12,Completed,Credit Card,7925 Steven Springs,Robertstown,CT,28824,USA,1009.02
2664,408,2024-12-07,Completed,Credit Card,6379 Hicks Trail Apt. 056,New Barbaraberg,NH,91040,USA,5724.04
2665,452,2024-11-01,Completed,PayPal,36016 Morris Extensions Apt. 111,Pattersonchester,DC,02936,USA,4097.67
2666,452,2024-10-31,Completed,Credit Card,325 Mark Lodge,Maryland,WV,57114,USA,6342.84
2667,16,2023-09-23,Completed,PayPal,59106 Taylor Avenue Apt. 958,Beverlyport,GA,07362,USA,872.5999999999999
2668,864,2023-06-09,Processing,Debit,81790 Moore Springs,Port Cherylchester,MA,49087,USA,10084.130000000001
2669,31,2024-07-12,Completed,Debit,348 Smith Estates Apt. 793,Matthewberg,CT,59327,USA,2152.58
2670,624,2024-11-15,Completed,Credit Card,8446 Courtney Vista,East Laurenbury,ME,42167,USA,20512.94
2671,600,2024-12-22,Completed,Credit Card,61450 Bradley Locks,West Aaron,GU,31183,USA,3623.83
2672,616,2024-12-09,Completed,Credit Card,9881 Dylan Port Suite 916,Nancystad,VA,08660,USA,1785.57
2673,433,2024-11-15,Completed,Credit Card,0706 Walter Square Apt. 196,Jenniferberg,CT,82774,USA,2241.82
